CAR_KIND_CODE,CAR_KIND_DESC,company name,D_COST_PRICE,CAR_METER,COLOR_CODE,MODEL_YEAR,CAR_CLASS,car_age,car_colour
603.0,GMC وانيت,GMC,3250.0,0.0,2000.0,2014.0,USED,9,ابيض
603.0,GMC وانيت,GMC,7800.0,0.0,2000.0,2017.0,USED,5,ابيض
603.0,GMC وانيت,GMC,7500.0,0.0,2000.0,2018.0,USED,4,ابيض
603.0,GMC وانيت,GMC,5200.0,0.0,2000.0,2018.0,USED,4,ابيض
603.0,GMC وانيت,GMC,5300.0,0.0,2000.0,2015.0,USED,7,ابيض
603.0,GMC وانيت,GMC,6100.0,0.0,2000.0,2015.0,USED,6,ابيض
603.0,GMC وانيت,GMC,8000.0,0.0,2000.0,2018.0,USED,3,ابيض
603.0,GMC وانيت,GMC,6400.0,0.0,2000.0,2018.0,USED,3,ابيض
603.0,GMC وانيت,GMC,5500.0,0.0,2000.0,2016.0,USED,5,ابيض
603.0,GMC وانيت,GMC,7200.0,54643.0,2000.0,2018.0,USED,4,ابيض
603.0,GMC وانيت,GMC,15200.0,0.0,2000.0,2019.0,USED,3,ابيض
603.0,GMC وانيت,GMC,2200.0,0.0,2000.0,2010.0,USED,12,ابيض
603.0,GMC وانيت,GMC,3600.0,79934.0,2000.0,2015.0,USED,4,ابيض
603.0,GMC وانيت,GMC,6000.0,0.0,2000.0,2013.0,USED,9,ابيض
603.0,GMC وانيت,GMC,5450.0,0.0,2000.0,2016.0,USED,4,ابيض
603.0,GMC وانيت,GMC,3700.0,0.0,2000.0,2011.0,USED,9,ابيض
603.0,GMC وانيت,GMC,2000.0,0.0,2000.0,2009.0,USED,10,ابيض
603.0,GMC وانيت,GMC,5400.0,0.0,2000.0,2015.0,USED,4,ابيض
603.0,GMC وانيت,GMC,6000.0,0.0,2000.0,2016.0,USED,3,ابيض
603.0,GMC وانيت,GMC,3500.0,0.0,2000.0,2012.0,USED,7,ابيض
603.0,GMC وانيت,GMC,2500.0,0.0,2000.0,2009.0,USED,10,ابيض
603.0,GMC وانيت,GMC,7000.0,0.0,2000.0,2011.0,USED,8,ابيض
603.0,GMC وانيت,GMC,2400.0,0.0,2000.0,2009.0,USED,10,ابيض
603.0,GMC وانيت,GMC,4000.0,0.0,2000.0,2014.0,USED,5,ابيض
603.0,GMC وانيت,GMC,5299.0,80291.0,2000.0,2015.0,USED,4,ابيض
603.0,GMC وانيت,GMC,3758.0,74471.0,2000.0,2014.0,USED,5,ابيض
603.0,GMC وانيت,GMC,5400.0,120346.0,2000.0,2015.0,USED,4,ابيض
603.0,GMC وانيت,GMC,5000.0,77185.0,2000.0,2015.0,USED,4,ابيض
603.0,GMC وانيت,GMC,4550.0,103893.0,2000.0,2016.0,USED,3,ابيض
603.0,GMC وانيت,GMC,5600.0,121212.0,2000.0,2015.0,USED,4,ابيض
603.0,GMC وانيت,GMC,2250.0,135.0,2000.0,2011.0,USED,8,ابيض
603.0,GMC وانيت,GMC,4725.25,60024.0,2000.0,2016.0,USED,3,ابيض
603.0,GMC وانيت,GMC,6200.0,0.0,2000.0,2017.0,USED,4,ابيض
603.0,GMC وانيت,GMC,6500.0,0.0,2000.0,2017.0,USED,4,ابيض
603.0,GMC وانيت,GMC,6000.0,0.0,2000.0,2016.0,USED,4,ابيض
603.0,GMC وانيت,GMC,4000.0,0.0,2000.0,2015.0,USED,5,ابيض
603.0,GMC وانيت,GMC,6300.0,0.0,2000.0,2016.0,USED,4,ابيض
603.0,GMC وانيت,GMC,7200.0,0.0,2000.0,2017.0,USED,2,ابيض
603.0,GMC وانيت,GMC,5400.0,0.0,2000.0,2016.0,USED,3,ابيض
603.0,GMC وانيت,GMC,2000.0,0.0,2000.0,2009.0,USED,10,ابيض
603.0,GMC وانيت,GMC,7899.0,38829.0,2000.0,2018.0,USED,4,ابيض
603.0,GMC وانيت,GMC,3730.0,117597.0,2000.0,2014.0,USED,5,ابيض
603.0,GMC وانيت,GMC,6050.0,68000.0,2000.0,2016.0,USED,3,ابيض
603.0,GMC وانيت,GMC,5300.0,100361.0,2000.0,2015.0,USED,4,ابيض
603.0,GMC وانيت,GMC,6600.0,0.0,100.0,2016.0,USED,6,احمر
603.0,GMC وانيت,GMC,5385.0,0.0,100.0,2016.0,USED,6,احمر
603.0,GMC وانيت,GMC,5000.0,0.0,100.0,2013.0,USED,9,احمر
603.0,GMC وانيت,GMC,6300.0,0.0,100.0,2017.0,USED,4,احمر
603.0,GMC وانيت,GMC,7200.0,0.0,100.0,2018.0,USED,3,احمر
603.0,GMC وانيت,GMC,2800.0,0.0,100.0,2013.0,USED,7,احمر
603.0,GMC وانيت,GMC,8500.0,0.0,100.0,2021.0,USED,1,احمر
603.0,GMC وانيت,GMC,4600.0,0.0,100.0,2014.0,USED,7,احمر
603.0,GMC وانيت,GMC,7900.0,0.0,100.0,2018.0,USED,2,احمر
603.0,GMC وانيت,GMC,10200.0,0.0,100.0,2019.0,USED,1,احمر
603.0,GMC وانيت,GMC,6000.0,0.0,100.0,2015.0,USED,4,احمر
603.0,GMC وانيت,GMC,9950.0,800.0,100.0,2018.0,USED,1,احمر
603.0,GMC وانيت,GMC,9500.0,100.0,100.0,2018.0,USED,1,احمر
603.0,GMC وانيت,GMC,6200.0,0.0,100.0,2017.0,USED,2,احمر
603.0,GMC وانيت,GMC,1695.0,169395.0,100.0,2015.0,USED,5,احمر
603.0,GMC وانيت,GMC,11000.0,70.0,100.0,2018.0,USED,1,احمر
603.0,GMC وانيت,GMC,5700.0,0.0,700.0,2017.0,USED,6,ازرق
603.0,GMC وانيت,GMC,6000.0,0.0,700.0,2016.0,USED,6,ازرق
603.0,GMC وانيت,GMC,7500.0,0.0,700.0,2016.0,USED,3,ازرق
603.0,GMC وانيت,GMC,6400.0,0.0,700.0,2017.0,USED,3,ازرق
603.0,GMC وانيت,GMC,2000.0,0.0,400.0,2011.0,USED,12,اسود
603.0,GMC وانيت,GMC,8500.0,0.0,400.0,2019.0,USED,3,اسود
603.0,GMC وانيت,GMC,4600.0,0.0,400.0,2015.0,USED,7,اسود
603.0,GMC وانيت,GMC,15500.0,0.0,400.0,2020.0,USED,1,اسود
603.0,GMC وانيت,GMC,8500.0,0.0,400.0,2018.0,USED,3,اسود
603.0,GMC وانيت,GMC,8300.0,0.0,400.0,2018.0,USED,2,اسود
603.0,GMC وانيت,GMC,6500.0,0.0,400.0,2014.0,USED,5,اسود
603.0,GMC وانيت,GMC,3000.0,0.0,400.0,2012.0,USED,7,اسود
603.0,GMC وانيت,GMC,7500.0,0.0,400.0,2019.0,USED,3,اسود
603.0,GMC وانيت,GMC,3000.0,0.0,400.0,2012.0,USED,10,اسود
603.0,GMC وانيت,GMC,4600.0,0.0,400.0,2014.0,USED,5,اسود
603.0,GMC وانيت,GMC,3700.0,0.0,400.0,2013.0,USED,6,اسود
603.0,GMC وانيت,GMC,5350.0,0.0,400.0,2016.0,USED,3,اسود
603.0,GMC وانيت,GMC,7000.0,0.0,1001.0,2018.0,USED,2,بني
603.0,GMC وانيت,GMC,4000.0,0.0,1001.0,2013.0,USED,8,بني
603.0,GMC وانيت,GMC,5000.0,0.0,1001.0,2018.0,USED,4,بني
603.0,GMC وانيت,GMC,3200.0,0.0,1001.0,2013.0,USED,6,بني
603.0,GMC وانيت,GMC,7300.0,0.0,1001.0,2018.0,USED,1,بني
603.0,GMC وانيت,GMC,5500.0,0.0,1001.0,2014.0,USED,5,بني
603.0,GMC وانيت,GMC,4500.0,0.0,1001.0,2013.0,USED,6,بني
603.0,GMC وانيت,GMC,7600.0,45000.0,1001.0,2018.0,USED,3,بني
603.0,GMC وانيت,GMC,3100.0,0.0,1001.0,2012.0,USED,8,بني
603.0,GMC وانيت,GMC,9500.0,300.0,1001.0,2018.0,USED,1,بني
603.0,GMC وانيت,GMC,8000.0,0.0,1301.0,2014.0,USED,5,رصاصى
603.0,GMC وانيت,GMC,3200.0,0.0,1200.0,2013.0,USED,6,رمادي
603.0,GMC وانيت,GMC,5850.0,0.0,1200.0,2013.0,USED,6,رمادي
603.0,GMC وانيت,GMC,10000.0,0.0,1200.0,2020.0,USED,0,رمادي
603.0,GMC وانيت,GMC,5800.0,0.0,1200.0,2016.0,USED,3,رمادي
603.0,GMC وانيت,GMC,6150.0,0.0,1211.0,2015.0,USED,6,رمادى غامق
603.0,GMC وانيت,GMC,6000.0,0.0,1211.0,2014.0,USED,5,رمادى غامق
603.0,GMC وانيت,GMC,3300.0,0.0,1211.0,2011.0,USED,10,رمادى غامق
603.0,GMC وانيت,GMC,4050.0,120000.0,1211.0,2016.0,USED,3,رمادى غامق
603.0,GMC وانيت,GMC,7399.0,60.0,1211.0,2018.0,USED,1,رمادى غامق
603.0,GMC وانيت,GMC,8000.0,0.0,1200.0,2017.0,USED,6,رمادي
603.0,GMC وانيت,GMC,11242.0,20000.0,1200.0,2021.0,USED,2,رمادي
603.0,GMC وانيت,GMC,4700.0,0.0,1950.0,2014.0,USED,7,ابيض صدفي
603.0,GMC وانيت,GMC,7400.0,0.0,1950.0,2014.0,USED,7,ابيض صدفي
603.0,GMC وانيت,GMC,7000.0,0.0,1950.0,2015.0,USED,4,ابيض صدفي
603.0,GMC وانيت,GMC,6400.0,0.0,200.0,2014.0,USED,6,عنابي
603.0,GMC وانيت,GMC,6900.0,0.0,200.0,2015.0,USED,4,عنابي
603.0,GMC وانيت,GMC,4300.0,0.0,2700.0,2012.0,USED,8,فضي
603.0,GMC وانيت,GMC,5650.0,0.0,2700.0,2013.0,USED,8,فضي
603.0,GMC وانيت,GMC,7000.0,0.0,2700.0,2017.0,USED,3,فضي
603.0,GMC وانيت,GMC,7150.0,0.0,2700.0,2018.0,USED,1,فضي
603.0,GMC وانيت,GMC,2900.0,0.0,2700.0,2013.0,USED,6,فضي
603.0,GMC وانيت,GMC,5450.0,0.0,2700.0,2015.0,USED,4,فضي
603.0,GMC وانيت,GMC,7000.0,0.0,2700.0,2017.0,USED,2,فضي
603.0,GMC وانيت,GMC,6500.0,0.0,2700.0,2017.0,USED,2,فضي
603.0,GMC وانيت,GMC,4050.0,177992.0,2700.0,2016.0,USED,3,فضي
603.0,GMC وانيت,GMC,3500.0,0.0,2700.0,2016.0,USED,3,فضي
603.0,GMC وانيت,GMC,7499.0,50082.0,2700.0,2018.0,USED,1,فضي
603.0,GMC وانيت,GMC,6400.0,0.0,2700.0,2015.0,USED,7,فضي
603.0,GMC وانيت,GMC,7200.0,0.0,2700.0,2018.0,USED,4,فضي
603.0,GMC وانيت,GMC,5500.0,0.0,2700.0,2016.0,USED,6,فضي
603.0,GMC وانيت,GMC,7000.0,0.0,2700.0,2018.0,USED,4,فضي
603.0,GMC وانيت,GMC,5750.0,0.0,2700.0,2016.0,USED,6,فضي
603.0,GMC وانيت,GMC,7500.0,0.0,2700.0,2017.0,USED,4,فضي
603.0,GMC وانيت,GMC,3700.0,0.0,2700.0,2014.0,USED,6,فضي
603.0,GMC وانيت,GMC,4000.0,0.0,2700.0,2013.0,USED,7,فضي
603.0,GMC وانيت,GMC,4700.0,0.0,2700.0,2015.0,USED,4,فضي
603.0,GMC وانيت,GMC,8500.0,0.0,2700.0,2018.0,USED,1,فضي
603.0,GMC وانيت,GMC,9000.0,0.0,2700.0,2017.0,USED,2,فضي
603.0,GMC وانيت,GMC,10800.0,0.0,801.0,2021.0,USED,1,كحلي
613.0,GMC  يوكن,GMC,17500.0,0.0,2000.0,2023.0,USED,-1,ابيض
613.0,GMC  يوكن,GMC,8450.0,0.0,2000.0,2017.0,USED,5,ابيض
613.0,GMC  يوكن,GMC,13400.0,0.0,2000.0,2018.0,USED,3,ابيض
613.0,GMC  يوكن,GMC,3850.0,0.0,2000.0,2013.0,USED,8,ابيض
613.0,GMC  يوكن,GMC,12000.0,0.0,2000.0,2018.0,USED,3,ابيض
613.0,GMC  يوكن,GMC,6000.0,0.0,2000.0,2013.0,USED,8,ابيض
613.0,GMC  يوكن,GMC,1800.0,0.0,2000.0,2006.0,USED,15,ابيض
613.0,GMC  يوكن,GMC,13000.0,0.0,2000.0,2020.0,USED,2,ابيض
613.0,GMC  يوكن,GMC,8800.0,0.0,2000.0,2015.0,USED,7,ابيض
613.0,GMC  يوكن,GMC,14300.0,0.0,2000.0,2020.0,USED,2,ابيض
613.0,GMC  يوكن,GMC,10500.0,0.0,2000.0,2018.0,USED,3,ابيض
613.0,GMC  يوكن,GMC,4700.0,0.0,2000.0,2014.0,USED,7,ابيض
613.0,GMC  يوكن,GMC,11000.0,0.0,2000.0,2019.0,USED,1,ابيض
613.0,GMC  يوكن,GMC,10200.0,0.0,2000.0,2015.0,USED,5,ابيض
613.0,GMC  يوكن,GMC,2650.0,0.0,2000.0,2011.0,USED,9,ابيض
613.0,GMC  يوكن,GMC,4000.0,0.0,2000.0,2013.0,USED,7,ابيض
613.0,GMC  يوكن,GMC,4700.0,0.0,2000.0,2014.0,USED,5,ابيض
613.0,GMC  يوكن,GMC,6400.0,0.0,2000.0,2012.0,USED,7,ابيض
613.0,GMC  يوكن,GMC,4500.0,0.0,2000.0,2011.0,USED,8,ابيض
613.0,GMC  يوكن,GMC,3150.0,0.0,2000.0,2010.0,USED,9,ابيض
613.0,GMC  يوكن,GMC,1360.0,0.0,2000.0,2006.0,USED,13,ابيض
613.0,GMC  يوكن,GMC,3000.0,0.0,2000.0,2009.0,USED,10,ابيض
613.0,GMC  يوكن,GMC,15199.0,51800.0,2000.0,2021.0,USED,1,ابيض
613.0,GMC  يوكن,GMC,12808.5,0.0,2000.0,2020.0,USED,1,ابيض
613.0,GMC  يوكن,GMC,8435.0,90775.0,2000.0,2017.0,USED,4,ابيض
613.0,GMC  يوكن,GMC,8800.0,51527.0,2000.0,2018.0,USED,3,ابيض
613.0,GMC  يوكن,GMC,5783.0,80681.0,2000.0,2017.0,USED,3,ابيض
613.0,GMC  يوكن,GMC,11000.0,12000.0,2000.0,2019.0,USED,1,ابيض
613.0,GMC  يوكن,GMC,8800.0,26655.0,2000.0,2017.0,USED,3,ابيض
613.0,GMC  يوكن,GMC,9300.0,24280.0,2000.0,2017.0,USED,2,ابيض
613.0,GMC  يوكن,GMC,10400.0,40000.0,2000.0,2017.0,USED,2,ابيض
613.0,GMC  يوكن,GMC,12000.0,0.0,2000.0,2018.0,USED,1,ابيض
613.0,GMC  يوكن,GMC,9800.0,0.0,2000.0,2015.0,USED,4,ابيض
613.0,GMC  يوكن,GMC,12000.0,0.0,400.0,2020.0,USED,3,اسود
613.0,GMC  يوكن,GMC,8500.0,0.0,400.0,2017.0,USED,6,اسود
613.0,GMC  يوكن,GMC,7250.0,0.0,400.0,2015.0,USED,6,اسود
613.0,GMC  يوكن,GMC,9400.0,0.0,400.0,2015.0,USED,6,اسود
613.0,GMC  يوكن,GMC,12800.0,0.0,400.0,2020.0,USED,3,اسود
613.0,GMC  يوكن,GMC,11500.0,114010.0,400.0,2018.0,USED,5,اسود
613.0,GMC  يوكن,GMC,15250.0,20000.0,400.0,2021.0,USED,0,اسود
613.0,GMC  يوكن,GMC,7400.0,96746.0,400.0,2015.0,USED,6,اسود
613.0,GMC  يوكن,GMC,13300.0,0.0,400.0,2020.0,USED,2,اسود
613.0,GMC  يوكن,GMC,9800.0,0.0,400.0,2019.0,USED,2,اسود
613.0,GMC  يوكن,GMC,5000.0,0.0,400.0,2014.0,USED,7,اسود
613.0,GMC  يوكن,GMC,11000.0,0.0,400.0,2019.0,USED,2,اسود
613.0,GMC  يوكن,GMC,3300.0,0.0,400.0,2010.0,USED,10,اسود
613.0,GMC  يوكن,GMC,9400.0,0.0,400.0,2017.0,USED,3,اسود
613.0,GMC  يوكن,GMC,9700.0,0.0,400.0,2017.0,USED,3,اسود
613.0,GMC  يوكن,GMC,13000.0,0.0,400.0,2019.0,USED,1,اسود
613.0,GMC  يوكن,GMC,6000.0,0.0,400.0,2016.0,USED,4,اسود
613.0,GMC  يوكن,GMC,3000.0,0.0,400.0,2011.0,USED,9,اسود
613.0,GMC  يوكن,GMC,10400.0,0.0,400.0,2017.0,USED,2,اسود
613.0,GMC  يوكن,GMC,11000.0,0.0,400.0,2017.0,USED,2,اسود
613.0,GMC  يوكن,GMC,3500.0,0.0,400.0,2011.0,USED,8,اسود
613.0,GMC  يوكن,GMC,3300.0,0.0,400.0,2011.0,USED,8,اسود
613.0,GMC  يوكن,GMC,10500.0,0.0,400.0,2015.0,USED,4,اسود
613.0,GMC  يوكن,GMC,3000.0,0.0,400.0,2008.0,USED,11,اسود
613.0,GMC  يوكن,GMC,8000.0,138051.0,400.0,2018.0,USED,4,اسود
613.0,GMC  يوكن,GMC,14400.0,11147.0,400.0,2021.0,USED,1,اسود
613.0,GMC  يوكن,GMC,4050.0,104655.0,400.0,2016.0,USED,6,اسود
613.0,GMC  يوكن,GMC,8022.0,138851.0,400.0,2017.0,USED,4,اسود
613.0,GMC  يوكن,GMC,11100.0,21208.0,400.0,2019.0,USED,2,اسود
613.0,GMC  يوكن,GMC,8600.0,110930.0,400.0,2017.0,USED,4,اسود
613.0,GMC  يوكن,GMC,9630.0,19920.0,400.0,2019.0,USED,2,اسود
613.0,GMC  يوكن,GMC,9760.0,28795.0,400.0,2019.0,USED,2,اسود
613.0,GMC  يوكن,GMC,9250.0,58533.0,400.0,2017.0,USED,3,اسود
613.0,GMC  يوكن,GMC,8720.0,55848.0,400.0,2018.0,USED,2,اسود
613.0,GMC  يوكن,GMC,8800.0,39880.0,400.0,2018.0,USED,2,اسود
613.0,GMC  يوكن,GMC,10345.0,6200.0,400.0,2019.0,USED,1,اسود
613.0,GMC  يوكن,GMC,10350.0,32434.0,400.0,2019.0,USED,1,اسود
613.0,GMC  يوكن,GMC,5783.0,52970.0,400.0,2017.0,USED,3,اسود
613.0,GMC  يوكن,GMC,8900.0,45880.0,400.0,2017.0,USED,3,اسود
613.0,GMC  يوكن,GMC,13400.0,6547.0,400.0,2018.0,USED,1,اسود
613.0,GMC  يوكن,GMC,8800.0,37944.0,400.0,2017.0,USED,2,اسود
613.0,GMC  يوكن,GMC,10050.0,35771.0,400.0,2018.0,USED,1,اسود
613.0,GMC  يوكن,GMC,8800.0,38922.0,400.0,2017.0,USED,2,اسود
613.0,GMC  يوكن,GMC,8800.0,29128.0,400.0,2017.0,USED,2,اسود
613.0,GMC  يوكن,GMC,8800.0,24688.0,400.0,2017.0,USED,2,اسود
613.0,GMC  يوكن,GMC,1300.0,193654.0,400.0,2011.0,USED,8,اسود
613.0,GMC  يوكن,GMC,3900.0,0.0,1600.0,2012.0,USED,7,برونزي
613.0,GMC  يوكن,GMC,12400.0,0.0,2407.0,2015.0,USED,5,بنفسجي
613.0,GMC  يوكن,GMC,6550.0,54495.0,2407.0,2016.0,USED,3,بنفسجي
613.0,GMC  يوكن,GMC,6550.0,63339.0,2407.0,2016.0,USED,3,بنفسجي
613.0,GMC  يوكن,GMC,9700.0,0.0,2407.0,2016.0,USED,3,بنفسجي
613.0,GMC  يوكن,GMC,7200.0,0.0,1001.0,2015.0,USED,6,بني
613.0,GMC  يوكن,GMC,2850.0,0.0,1001.0,2011.0,USED,10,بني
613.0,GMC  يوكن,GMC,5200.0,0.0,1001.0,2013.0,USED,7,بني
613.0,GMC  يوكن,GMC,3400.0,0.0,1001.0,2012.0,USED,8,بني
613.0,GMC  يوكن,GMC,4300.0,0.0,1001.0,2013.0,USED,6,بني
613.0,GMC  يوكن,GMC,4150.0,97315.0,1001.0,2015.0,USED,5,بني
613.0,GMC  يوكن,GMC,8000.0,129050.0,1001.0,2016.0,USED,3,بني
613.0,GMC  يوكن,GMC,6549.0,128360.0,1001.0,2016.0,USED,3,بني
613.0,GMC  يوكن,GMC,6550.0,73000.0,1001.0,2016.0,USED,3,بني
613.0,GMC  يوكن,GMC,8000.0,98000.0,1400.0,2017.0,USED,5,ذهبي
613.0,GMC  يوكن,GMC,8000.0,116000.0,1400.0,2017.0,USED,4,ذهبي
613.0,GMC  يوكن,GMC,8950.0,0.0,1400.0,2016.0,USED,3,ذهبي
613.0,GMC  يوكن,GMC,16000.0,0.0,1400.0,2022.0,USED,0,ذهبي
613.0,GMC  يوكن,GMC,4650.0,0.0,1400.0,2012.0,USED,10,ذهبي
613.0,GMC  يوكن,GMC,8200.0,0.0,1400.0,2015.0,USED,7,ذهبي
613.0,GMC  يوكن,GMC,4200.0,0.0,1400.0,2014.0,USED,7,ذهبي
613.0,GMC  يوكن,GMC,8000.0,0.0,1400.0,2015.0,USED,6,ذهبي
613.0,GMC  يوكن,GMC,8000.0,0.0,1400.0,2016.0,USED,4,ذهبي
613.0,GMC  يوكن,GMC,3700.0,0.0,1400.0,2011.0,USED,8,ذهبي
613.0,GMC  يوكن,GMC,3350.0,0.0,1400.0,2011.0,USED,8,ذهبي
613.0,GMC  يوكن,GMC,3500.0,0.0,1400.0,2012.0,USED,7,ذهبي
613.0,GMC  يوكن,GMC,4000.0,0.0,1400.0,2013.0,USED,6,ذهبي
613.0,GMC  يوكن,GMC,2200.0,0.0,1400.0,2008.0,USED,11,ذهبي
613.0,GMC  يوكن,GMC,9500.0,0.0,1400.0,2016.0,USED,3,ذهبي
613.0,GMC  يوكن,GMC,2000.0,0.0,1400.0,2007.0,USED,12,ذهبي
613.0,GMC  يوكن,GMC,10800.0,100864.0,1400.0,2017.0,USED,5,ذهبي
613.0,GMC  يوكن,GMC,16500.0,0.0,1400.0,2022.0,USED,0,ذهبي
613.0,GMC  يوكن,GMC,19100.0,2000.0,1400.0,2021.0,USED,1,ذهبي
613.0,GMC  يوكن,GMC,5750.0,70000.0,1400.0,2014.0,USED,5,ذهبي
613.0,GMC  يوكن,GMC,4300.0,130710.0,1400.0,2013.0,USED,6,ذهبي
613.0,GMC  يوكن,GMC,5300.0,137445.0,1400.0,2014.0,USED,5,ذهبي
613.0,GMC  يوكن,GMC,2400.0,0.0,1400.0,2009.0,USED,13,ذهبي
613.0,GMC  يوكن,GMC,8500.0,0.0,1400.0,2017.0,USED,5,ذهبي
613.0,GMC  يوكن,GMC,14500.0,0.0,1400.0,2021.0,USED,1,ذهبي
613.0,GMC  يوكن,GMC,2000.0,0.0,1400.0,2008.0,USED,13,ذهبي
613.0,GMC  يوكن,GMC,15000.0,0.0,1400.0,2021.0,USED,0,ذهبي
613.0,GMC  يوكن,GMC,3450.0,0.0,1400.0,2012.0,USED,9,ذهبي
613.0,GMC  يوكن,GMC,4000.0,0.0,1400.0,2017.0,USED,4,ذهبي
613.0,GMC  يوكن,GMC,8370.0,0.0,1400.0,2017.0,USED,4,ذهبي
613.0,GMC  يوكن,GMC,3000.0,0.0,1400.0,2011.0,USED,9,ذهبي
613.0,GMC  يوكن,GMC,8500.0,0.0,1400.0,2016.0,USED,4,ذهبي
613.0,GMC  يوكن,GMC,4000.0,0.0,1400.0,2013.0,USED,6,ذهبي
613.0,GMC  يوكن,GMC,1900.0,0.0,1400.0,2008.0,USED,11,ذهبي
613.0,GMC  يوكن,GMC,5500.0,0.0,1400.0,2014.0,USED,5,ذهبي
613.0,GMC  يوكن,GMC,12000.0,0.0,1400.0,2017.0,USED,2,ذهبي
613.0,GMC  يوكن,GMC,8700.0,86229.0,1400.0,2017.0,USED,4,ذهبي
613.0,GMC  يوكن,GMC,4150.0,155194.0,1400.0,2015.0,USED,6,ذهبي
613.0,GMC  يوكن,GMC,9250.0,71217.0,1400.0,2017.0,USED,4,ذهبي
613.0,GMC  يوكن,GMC,9250.0,72175.0,1400.0,2017.0,USED,4,ذهبي
613.0,GMC  يوكن,GMC,9250.0,66554.0,1400.0,2017.0,USED,4,ذهبي
613.0,GMC  يوكن,GMC,9250.0,51256.0,1400.0,2017.0,USED,4,ذهبي
613.0,GMC  يوكن,GMC,8930.0,63533.0,1400.0,2017.0,USED,3,ذهبي
613.0,GMC  يوكن,GMC,9070.4,11460.0,1400.0,2017.0,USED,2,ذهبي
613.0,GMC  يوكن,GMC,5500.0,0.0,1400.0,2014.0,USED,5,ذهبي
613.0,GMC  يوكن,GMC,10899.0,43000.0,1400.0,2017.0,USED,2,ذهبي
613.0,GMC  يوكن,GMC,6670.0,140000.0,1400.0,2015.0,USED,4,ذهبي
613.0,GMC  يوكن,GMC,10600.0,59416.0,1400.0,2017.0,USED,2,ذهبي
613.0,GMC  يوكن,GMC,6550.0,48407.0,1400.0,2016.0,USED,3,ذهبي
613.0,GMC  يوكن,GMC,11000.0,20000.0,1400.0,2017.0,USED,2,ذهبي
613.0,GMC  يوكن,GMC,6550.0,95706.0,1400.0,2016.0,USED,3,ذهبي
613.0,GMC  يوكن,GMC,12700.0,0.0,1200.0,2020.0,USED,3,رمادي
613.0,GMC  يوكن,GMC,17000.0,0.0,1200.0,2021.0,USED,1,رمادي
613.0,GMC  يوكن,GMC,10000.0,0.0,1200.0,2021.0,USED,1,رمادي
613.0,GMC  يوكن,GMC,16200.0,0.0,1200.0,2021.0,USED,0,رمادي
613.0,GMC  يوكن,GMC,12000.0,0.0,1200.0,2020.0,USED,1,رمادي
613.0,GMC  يوكن,GMC,12800.0,0.0,1200.0,2020.0,USED,1,رمادي
613.0,GMC  يوكن,GMC,3700.0,0.0,1200.0,2012.0,USED,8,رمادي
613.0,GMC  يوكن,GMC,12900.0,0.0,1200.0,2018.0,USED,1,رمادي
613.0,GMC  يوكن,GMC,3200.0,0.0,1200.0,2011.0,USED,8,رمادي
613.0,GMC  يوكن,GMC,2200.0,0.0,1200.0,2010.0,USED,9,رمادي
613.0,GMC  يوكن,GMC,13100.0,0.0,1200.0,2020.0,USED,1,رمادي
613.0,GMC  يوكن,GMC,8800.0,3161.0,1200.0,2018.0,USED,3,رمادي
613.0,GMC  يوكن,GMC,12808.5,68.0,1200.0,2020.0,USED,1,رمادي
613.0,GMC  يوكن,GMC,8768.0,16290.0,1200.0,2018.0,USED,3,رمادي
613.0,GMC  يوكن,GMC,9777.0,22355.0,1200.0,2019.0,USED,2,رمادي
613.0,GMC  يوكن,GMC,12808.5,0.0,1200.0,2020.0,USED,1,رمادي
613.0,GMC  يوكن,GMC,9750.0,16964.0,1200.0,2019.0,USED,2,رمادي
613.0,GMC  يوكن,GMC,4150.0,134606.0,1200.0,2015.0,USED,6,رمادي
613.0,GMC  يوكن,GMC,9737.0,27494.0,1200.0,2019.0,USED,2,رمادي
613.0,GMC  يوكن,GMC,10376.5,26409.0,1200.0,2019.0,USED,1,رمادي
613.0,GMC  يوكن,GMC,10335.0,23078.0,1200.0,2019.0,USED,1,رمادي
613.0,GMC  يوكن,GMC,10330.0,27859.0,1200.0,2019.0,USED,1,رمادي
613.0,GMC  يوكن,GMC,10350.0,20815.0,1200.0,2019.0,USED,1,رمادي
613.0,GMC  يوكن,GMC,12500.0,200.0,1200.0,2019.0,USED,1,رمادي
613.0,GMC  يوكن,GMC,10350.0,15684.0,1200.0,2019.0,USED,1,رمادي
613.0,GMC  يوكن,GMC,10600.0,65817.0,1200.0,2017.0,USED,2,رمادي
613.0,GMC  يوكن,GMC,9350.0,0.0,1200.0,2015.0,USED,6,رمادي
613.0,GMC  يوكن,GMC,10000.0,0.0,1200.0,2016.0,USED,4,رمادي
613.0,GMC  يوكن,GMC,12500.0,0.0,1200.0,2018.0,USED,1,رمادي
613.0,GMC  يوكن,GMC,10500.0,70316.0,1200.0,2019.0,USED,3,رمادي
613.0,GMC  يوكن,GMC,7300.0,0.0,1211.0,2016.0,USED,7,رمادى غامق
613.0,GMC  يوكن,GMC,8300.0,0.0,1211.0,2017.0,USED,4,رمادى غامق
613.0,GMC  يوكن,GMC,10500.0,0.0,1211.0,2017.0,USED,2,رمادى غامق
613.0,GMC  يوكن,GMC,6916.0,89248.0,1211.0,2015.0,USED,8,رمادى غامق
